AccountName,gameId,isPositive,review,Polarity
Commander Adams Springwar,253230,Recommended,Cool theme plot Good music Pixel blood gore Animal masks guns .,0
Cosmoknaut,253230,Recommended,"It's Harvest Moon meets Rune Factory all the charm and dulcet atmosphere of the former meeting the faster paced , engaging pace and openness of the latter .",0
CrazedG,253230,Recommended,it's pretty difficult too The atmosphere and the soundtracks are incredible with the vibe of the 80s .,0
dheart88,219740,Recommended,"once you died , you died forever and have to repeat again from the beginning ( unless you use mod that allow load on last save ) I really like the capability of modding the game I have to be honest , I still can't survive more than 20 days in game so I use the mod I mentioned before to make the game easy as I want to see the feature and memorize them before playing harsh mode pro : great sound effects good graphics great gameplay .",0
Energonchi,219150,Recommended," Great graphic presentation , great ost soundtrack with a few top head off tunes that are quivering and both shining into a stardom gaze of satisfaction Its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation It teaches you a throne of finding out things and a mystery to a lot of gamers",0
FantasticFaisal,219740,Recommended,"Don't Starve , well i've seen this game and watched it video's way before the update's , i don't remember how long it was new thing , the sound's , system , graphic's , it's only miss the online co op type , but it has many lovely mod's that people made , and thanks to them and the game , they've created something new , yet this game is kinda dying by time because you're all by yourself , but as single player game , it's great game indeed : 3",0
finoma,219740,Recommended,"Atmosphere , pacing , music , palette , gameplay , hidden items , quests , farming , the hidden Dwarven items , hidden characters .",0
Fleck,253230,Recommended,"Fast paced , killer music and graphics makes for a thrilling and psychedelic experience that everyone should experience , And leaves you asking for more .",0
Free Ass,219150,Recommended,"The art , music , gameplay , story .",0
Gerty,219740,Recommended,"It requires you to be strategic and swift , the visuals are great and the soundtrack is cool , very cool .",0
gretgor42,253230,Recommended,"Then there's the Time Rift levels , which come in two forms : the blue form , consisting of fun linear platforming challenges with a surreal atmosphere , and the purple forms , which have you traverse a sequence of interesting explorable mini maps collecting rift pons and a set of pictures that tell a little story .",0
Hamstone,219150,Recommended,Hotline Miami is a fast paced puzzle / action game with wonderfully gory pixel art graphics tied together with an amazing 80's inspired soundtrack and motif .,0
Lawbster,219150,Recommended,"The nostalgic visuals , blissful soundtrack , and gripping 80s neo noir story is absolutely compelling .",0
Lexiathan,219150,Recommended,"Combine this with a story that is somewhat tailored to you , a great plot , a great soundtrack , some great visuals , and just a great story overall , then boom : You have Doki Doki Literature Club .",0
Mercury,219740,Recommended,"The art style , the music , the level design , the .",0
Midouri ミリ,219740,Recommended,"I've added my positives and nitpicks / cons below , but overall my verdict is : If you love a collection game with vibrant atmosphere and experimental gameplay , this is it .",0
Midouri ミリ,219740,Recommended,"There isn't much of a story but what's there is layered with excellent visuals and creative , colorful and spunky characters and voice acting , cute enough to give context to your collection adventure and the final battle is quite the nice piece of art .",0
Mr. Bear,219150,Recommended,All you need is a playlist of your favorite music and a nice glass of your favorite refreshment and you're ready to create a beautiful new world .,0
Nectarine2000,4000,Recommended,"from the creepy atmosphere to the funny bosses , random dungeons , what's not to love i recommend this game to anyone and everyone .",0
"O Captain, My Captain",219150,Recommended,"You don't really have too much of a reason to be killing russian mobsters but did you need one to begin with With wonderful visuals and music you might think that would mask the brutality , but due to the wonderful work of Dennaton Games you'll have no problem taking in the horrifying atrocities you've just committed .",0
pyumi,253230,Recommended,A challenging game while not being cheesy combined with great art direction and music .,0
Straylow,219740,Recommended,It plays like a shmup but feels like the original Legend of Zelda in many ways ( from level design to music and items ) .,0
VTG1800,698780,Recommended,"Positive : Simple gameplay Quest for mission Be careful when planting , because there is a bird that can damage Atmosphere music Feature gameplay Mood social like HarvestMoon Reasonable price Season ",0
appelpie,253230,Recommended,"All in all , you should definitely play this game if you're into 8 bit like graphics , top down shooters , and badass music .",0
DR.TusTus,219740,Recommended,"I highly reccomened this game , not just for gorehounds , action lovers , or people with pixle graphics fetishes , but its a gurantee anyone will love this game .",0
Faraine,238460,Recommended,But graphics aren't as important as gameplay .,0
