gameId,AccountName,Date,Hours_Played,isPositive,review,is_audio,audio_polarity,is_graphics,graphics_polarity,is_gameplay,gameplay_polarity
4000,Da Atte,"August 8, 2018",6.0 hrs on record,Recommended,"It is a beautifully crafted visual novel with pretty good art , soundtrack and absolutely amazing plot .",1,1,1,1,-2,-2
219150,Dan Classic,"June 20, 2015",7.5 hrs on record,Recommended,"I love everything about this game from the retro graphics , psychedelic story , over the top violence , and the superb soundtrack , seriously the songs are the best I've ever heard in a video game and fit perfectly .",1,1,1,1,-2,-2
219740,"Dan, but spooky","October 13, 2017",115.5 hrs on record,Recommended,The music and art are also fantastic .,1,1,1,1,-2,-2
238460,Del Mingus,"March 28, 2016",76.2 hrs on record,Recommended,The retro style graphics and great soundtrack gives this game its own unique character and charm .,1,1,1,1,-2,-2
219150,DigitalWffls,"July 23, 2015",18.0 hrs on record,Recommended,The music and flashing lights numbed my morals .,1,0,1,0,-2,-2
219150,emperortomato,"July 5, 2014",12.0 hrs on record,Recommended,"Turning the music off in this game would not be advised , as it features one of the best soundtracks of any game i've ever played it perfectly complements the 16 bit style and the atmosphere of the game , and I never got tired of listening to it .",1,1,1,1,-2,-2
253230,FleetCommand,Jan-06,23.1 hrs on record,Recommended,"For this , you also get cute visuals , a fantastic soundtrack and great voice acting both for you and the other characters surrounding you .",1,1,1,1,-2,-2
253230,Flimsy,"October 7, 2017",39.5 hrs on record,Recommended,"Good music , cute and charming game .",1,1,1,0,-2,-2
219740,fluxxy,"January 20, 2018",14.8 hrs on record,Recommended,"In conclusion : It's a really fun 3D platformer with really cute art style and a wonderful soundtrack , colorful and enjoyable worlds and all in all a great experience worth giving a shot .",1,1,1,1,-2,-2
294100,Foshizzanator,"June 27, 2014",83.9 hrs on record,Recommended,"Set in a twisted atmosphere with dark themes ranging from child abuse , gender identity , suicide , abortion and how religion might negatively affect a child , ",1,0,1,0,-2,-2
4000,Foshizzanator,"June 27, 2014",83.9 hrs on record,Recommended,"Set in a twisted atmosphere with dark themes ranging from child abuse , gender identity , suicide , abortion and how religion might negatively affect a child , you play as Isaac a child who is relentlessly being hunted by his mother , who believes her son is corrupted by sin and must sacrifice him to prove her love to her god after hearing his voice .",1,0,1,0,-2,-2
219740,Fraise,"December 8, 2013",6.0 hrs on record,Recommended,The music and visuals make this game .,1,1,1,1,-2,-2
253230,FROWNIES,"December 18, 2013",8.2 hrs on record,Recommended,Amazing soundtrack and art style .,1,1,1,1,-2,-2
113200,gabyswizo,"March 16, 2015",4.9 hrs on record,Recommended,"The atmosphere , style and theme are truly unique and interesting as well .",1,1,1,1,-2,-2
238460,gibby6669,"January 1, 2015",10.0 hrs on record,Recommended,"Great music and color styling , hard to put down until it's beat .",1,1,1,1,-2,-2
4000,GrayStillPlays,"October 9, 2016",159.9 hrs on record,Recommended,"The graphics and sound effects are simple , but the true value in Rimworld is the story that gets told as you progress through your game .",1,0,1,0,-2,-2
113200,Green Summer,"May 20, 2016",207.9 hrs on record,Recommended,The soundtrack is very well strung together and the style of graphics compliments the nature of the game .,1,1,1,1,-2,-2
238460,Groøkere,"June 20, 2015",22.6 hrs on record,Recommended,incredible music with pixel art graphics sick as hell .,1,1,1,1,-2,-2
238460,guitarded_ak,"April 2, 2016",56.5 hrs on record,Recommended,You can even marry same gender if you want The graphics and music in this game are wonderful and the developers spent a lot of time making it worth while .,1,1,1,1,-2,-2
219740,h0tsp4ce,"May 12, 2018",6.0 hrs on record,Recommended,"The cutesy art , music , text , all of it is very immersive .",1,1,1,1,-2,-2
253230,Hobo,"November 16, 2014",37.5 hrs on record,Recommended,"Pros : Absolutely stellar soundtrack It themes the game perfectly , and is incredibly catchy Art style fits the motif well .",1,1,1,1,-2,-2
253230,Hopesedge,"September 18, 2018",694.9 hrs on record,Recommended,"Sound ( good score ) : The sound is basic like the art , the sounds work for their intended purposes , there's nothing spectacular to talk about nor is there anything unique , the sound it has is right , but it's not something the game is well known for and isn't made to contribute a lot to the game .",1,1,1,1,-2,-2
219740,Indie,"April 17, 2016",62.4 hrs on record,Recommended,So many games get you involved in their story and atmosphere but mostly you feel uneasy .,1,1,1,1,-2,-2
219740,Irrapture,"June 27, 2017",54.6 hrs on record,Recommended,"However , Lumine is staggeringly ugly and has an annoying voice .",1,-1,1,-1,-2,-2
219740,jaz,Jun-25,98.8 hrs on record,Recommended,The whole story is adorable and i love the art and music .,1,1,1,1,-2,-2
219150,jbtheskater,"June 5, 2014",9.3 hrs on record,Recommended,"The music , the art style and the atmosphere are at once simplistic and unforgettable .",1,1,1,1,-2,-2
219150,Jenny with a Glock,"June 13, 2013","1,488.8 hrs on record",Recommended,"it has amazing tracks , sound art , sprite work and not to mention a ing dungeon defenders crossover .",1,1,1,1,-2,-2
294100,jhell,"December 31, 2013",17.1 hrs on record,Recommended,"The story is minimal but still original , and is served well by a gorgeous soundtrack , simple yet nice looking graphics , and surprises like the arcade , the secret rooms , and so on .",1,1,1,1,-2,-2
4000,JohnnyTheTHICC,"March 26, 2016",20.2 hrs on record,Recommended,"Cons ( if there are any ) We need to have options to change sound , graphics etc .",1,-1,1,-1,-2,-2
219740,Kesterion,"December 29, 2014",4.8 hrs on record,Recommended,It has a fun cartoony art style with some really bizarre sound effects to go with everything you do .,1,1,1,1,-2,-2
253230,Kishine!,"November 27, 2017",28.2 hrs on record,Recommended,"Great soundtrack , voice acting fits very well into the game's aesthetic .",1,1,1,1,-2,-2
238460,LedExperience,"January 1, 2014",3.4 hrs on record,Recommended,Trippy music and colors .,1,1,1,1,-2,-2
4000,Lexiathan,"February 1, 2018",9.0 hrs on record,Recommended,"Combine this with a story that is somewhat tailored to you , a great plot , a great soundtrack , some great visuals , and just a great story overall , then boom : You have Doki Doki Literature Club .",1,1,1,1,-2,-2
253230,Lunatica 🐰,"October 8, 2017",20.0 hrs on record,Recommended,"The soundtrack of A Hat in Time , partially composed by Grant Kirkhope , THE Grant , the same man who composed for Banjo Kazooie and other popular Rare titles of the past , adds life to the visual style of the game .",1,1,1,1,-2,-2
253230,mago,"October 5, 2017",27.8 hrs on record,Recommended,"characters are cheerful and memorable , they have great design , atleast i think they do , they look great for the art style the game points torward to , their voice acting is great ( you will find exceptions for this , though . )",1,1,1,1,-2,-2
219150,Meneldil,"June 30, 2014",15.8 hrs on record,Recommended,"But what really brings the two together in my opinion , is that both Drive and Hotline Miami go straight to the point : killer atmosphere , violence , enthralling music .",1,1,1,1,-2,-2
219740,MrFunkSandwich,"October 24, 2017",4.4 hrs on record,Not Recommended,"For review purposes I'd like to make a few notes : I am not a phenomenal judge of art , the music is standard enough to not comment on , and being familiar with Ren Py , this game is a technical marvel with at least one extremely talented programmer at the helm .",1,0,1,0,-2,-2
219740,Mysterious,"June 14, 2018",184.4 hrs on record,Recommended,Graphic : Good When you change your graphic in game in make a glitch but never mind Music : absolutely perfect I recommend you'll like all music in this game I promise .,1,1,1,0,-2,-2
113200,ND4SPD,"December 2, 2012",18.6 hrs on record,Recommended,"Fitting music and gruesome sound effects the audio varies from funny to haunting , exactly that of the atmosphere .",1,1,1,1,-2,-2
219740,Nehel,"October 6, 2017",0.1 hrs on record,Recommended,"A cute VN with comfy atmosphere , music , and story .",1,1,1,1,-2,-2
253230,Neppu Tennouboshi,Jun-29,14.6 hrs on record,Recommended,"As the track starts playing , you notice nothing wrong at first , until 8 notes in when you notice the melody starts to be off pitch as well as the music glitching in some parts , this creates a creepy and spine chilling atmosphere already , coupled with the kind of things you experience in Act 2 .",1,1,1,1,-2,-2
219150,Nepra,Aug-17,11.6 hrs on record,Recommended,"Just like almost every VN game , you kinda take routes The girls will be falling in love with you , and that's where the atmosphere , where you've been used to enjoy yourselves change into the horror .",1,0,1,0,-2,-2
219740,Nexo,"September 7, 2014",9.7 hrs on record,Recommended,It's also charming in graphics and music .,1,1,1,1,-2,-2
253230,NIPScaps,May-06,425.3 hrs on record,Recommended,The game has fantastic graphics and good soundtrack .,1,1,1,1,-2,-2
238460,Phreeker,"June 20, 2014",7.5 hrs on record,Recommended,"This game is awesome , the best thing about it is the incredible soundtrack and visuals .",1,1,1,1,-2,-2
219150,Phreeker,"June 20, 2014",7.5 hrs on record,Recommended,"This game is awesome , the best thing about it is the incredible soundtrack and visuals .",1,1,1,1,-2,-2
219150,pocs,"February 21, 2014",4.7 hrs on record,Recommended,"Fantastic game Don't be put off by the basic gfx , the soundtrack is stunning and it really brings that amiga nostalgia .",1,1,1,0,-2,-2
219740,post-punk,"June 21, 2014",22.0 hrs on record,Recommended,"Setting and Atmosphere : Hotline Miami has enough of the atmosphere , soundtrack , and gore to be in the leagues of GTA : Vice City .",1,1,1,1,-2,-2
4000,Predysto,"November 16, 2017",6.7 hrs on record,Recommended,Horror elements in this game are top notch The art and music were fitting .,1,1,1,1,-2,-2
253230,rainy,"October 10, 2017",16.2 hrs on record,Recommended,"The voice acting and humor are on point , character animations are expressive , the presentation as a whole is very visually pleasing .",1,1,1,1,-2,-2
219150,Razonix,"June 22, 2016",192.2 hrs on record,Recommended,"The graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person Bravo , man Ah , of course , there're the achievements and the trading cards available , so it's another major thumbs up for this game .",1,1,1,1,-2,-2
219740,Redeye_Target,"June 23, 2014",24.8 hrs on record,Recommended,"The music , the lighting , the apparitions that come with insanity .",1,0,1,0,-2,-2
