AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
AnTracius,294100,Jul-25,95.9 hrs on record,Recommended,37,28,do you like prison architect do you like booze do you want to be an intergalactic low key breaking bad meth lab do you want to drink loads of booze do you want to feel despair do you want to sadistically kill your enemies in a flamethrower match torture your prisoners this is the game for you .,1,0,1
Vengyr,238460,"November 22, 2018",478.3 hrs on record,Recommended,7,1,"you do not play it to win ( although you should try just don't read all the stuff about raid mechanics and killboxes , it spoils the fun and makes it way too game y ) , you play it to experience stories , with different endings .",1,0,1
Sig,4000,"November 12, 2017","1,134.8 hrs on record",Recommended,113,9,"for example , if a colonist has lost an organ due to disease or combat , you can take that same organ ( usually from prisoners ) and install it in your colonist .",1,0,1
BevaBanzai,219150,"March 11, 2016","1,058.4 hrs on record",Recommended,1,0,"few to none bugs , a bit of z fighting but nothing else that i have noticed during my 70 hours of gameplay .",1,1,1
hayhaygass22,219150,"August 3, 2016",365.6 hrs on record,Recommended,1,0,it is a really good game and is really easy to learn the controls .,1,1,1
david.king,4000,"March 1, 2016",49.0 hrs on record,Recommended,1,0,"the game has a few rpg elements , but be warned combat is not a priority .",1,-1,1
mcpretzel,253230,"February 27, 2016",87.2 hrs on record,Recommended,1,0,the atmosphere and the gameplay tie together to bring forth truly amazing experience .,1,1,1
BevaBanzai,113200,"March 11, 2016","1,058.4 hrs on record",Recommended,1,0,"it's pixelated , it was very little in the way of a story and it's quite repetitive but oh how i love this game it has such a harvest moon feeling to it and i didn't know i craved that before i stumbeled onto this title .",1,1,1
CarrotCase,413150,"July 5, 2015",53.9 hrs on record,Recommended,0,0,"with a hidden storyline , imaginative enemies and bosses , and a huge world of different biomes to explore , terraria is truly a game that is hard to quit .",1,1,1
cheepi pls,219150,"June 19, 2014",5.0 hrs on record,Recommended,1,0,"the number of guns and melee weapons you can unlock is quite intriguing , as well as the masks .",1,1,1
Kynikosa,4000,"November 25, 2017",372.4 hrs on record,Recommended,30,13,"they may have weak weapons but they do come in numbers , where in the pirates are using modern weapons , armor and equipment , they are the same as the outlanders but they are not so friendly , as most of the time in a generated world they are your enemy with the tribes to also deal with , but even if they are both your enemies neither are they allies .",1,0,1
firetntninja,219740,"November 22, 2018",86.9 hrs on record,Recommended,2,0,"first , she travels from mafia town , a town filled with tyrannic italian men and meet your new best friend , mustache girl , who quickly becomes your best enemy , as she learns that your fuel can control time next go to dead bird studio , where you star as a movie star in multiple movies for two rival directors , the conductor and dj grooves then go to the spooky subcon forest , where you complete tasks for a ghost called snatcher ( who's actually a tsundere .",0,-2,-2
Sazaraki,294100,"February 10, 2016",479.3 hrs on record,Recommended,1,0,great gameplay with awesome enemies and items .,1,1,1
RubyHazel,219150,"July 2, 2017",610.8 hrs on record,Recommended,20,1,"my 1st succesfull colony was with casandra ( 1 of the 3 storytellers ) on basebuilder difficulty ( yes there's 6 difficulties which you can change anytime ) , i played on temperate forest biome ( there's 8 biomes ) .",1,0,1
Molon labe,238460,"July 17, 2016",237.6 hrs on record,Recommended,41,3,"scenario system and difficulty settings makes every colony ( or tribe ) different from each other , thus providing the player with ability to customize the game as you want to .",1,0,1
nope.,698780,"October 25, 2018",252.0 hrs on record,Recommended,19,1,"want to harvest organs for a living , lure enemies into sadistic traps , imprisoning people and much more yup , this is that kind of game .",1,0,1
Kat,219150,"November 22, 2017",478.6 hrs on record,Recommended,3,0,extensive difficulty levels + different ai storytellers ( decides what random events and when ) different biomes that result in gameplay changes required .,1,1,1
keylocke,294100,"July 17, 2016",555.6 hrs on record,Recommended,18,5,"early access review i've been playing this game since the early alphas and the thing i like about it the most , compared to the other colony sims , is it's rts based battle mechanics .",1,1,1
DrunkleTom,219740,"December 28, 2014",27.5 hrs on record,Recommended,0,0,"overall ( good score ) an brilliant survival game which combines great gameplay , music and graphics to bring the whole don't starve experience to life .",1,1,0
Closterdad,238460,"April 6, 2016",47.5 hrs on record,Recommended,1,0,"harvest moon on pc ( without being emulated ) with a surprising expansion of game mechanics , taking inspiration from all kinds of sources you'll find a notice board with quests , straight out of the witcher series , a storyline that evolves as the game progresses , and a bunch of cute bells and whistles .",1,1,0
Turnippz,219740,"May 19, 2014",31.5 hrs on record,Recommended,1,0,"what can i say is a behemoth game , they always make such original , funny and entretaining content , the story is great , funny and original the gameplay is awsome and the co op is very well executed , i truly recomend battleblock theater ( good score )",1,1,1
anaid,219740,"June 19, 2014",32.6 hrs on record,Recommended,1,0,"you're smearing the painfully purple carpets with blood of mobsters as you , some nameless masquerading dude , go through apartments with only one goal in mind : kill everyone else and get a nifty high score the core game mechanics are unforgiving , quick paced and ramps up nicely .",1,1,1
Great Hero J,4000,"October 20, 2018",245.6 hrs on record,Recommended,4,0,"rimworld is one of those games that doesn't look like much on the surface , but once you start playing , the sheer complexity and attention to detail of the gameplay itself will blow your mind .",1,1,1
jstubbles,219740,"November 24, 2017","1,031.9 hrs on record",Recommended,102,5,"three story tellers provide different difficulty ramps , as well as provides a slew of sub difficulty settings that affect the ingame event system , to add even more randomness to things .",1,0,1
Andrew_Bishop,219150,"May 3, 2018",12.1 hrs on record,Recommended,77,5,"if it's all about you , welcome to literature club doki doki is short dating sim with an interesting mechanic .",1,1,1
masterxodin,113200,"December 25, 2013",501.3 hrs on record,Recommended,1,0,"hundreds of hours of gameplay later , and i have to say this is possibly one of my favorite games of all time .",1,1,1
Kaato,219740,"March 19, 2015",8.5 hrs on record,Recommended,1,0,lots of masks to collect which each give an unique bonus / advantage and tons of different weapons to unlock .,1,0,1
DataSage,294100,"March 11, 2016",47.8 hrs on record,Recommended,1,0,"farming , livestock , fishing , mining , monster slaying , romance , relationships , memorable characters , an intuitive ui and control scheme , fine attention to detail , an easy and sensible crafting system , and a logical and fitting progression that is mixed with thoughtful dialogue and nice little easter eggs that will make you chuckle all come together for an outstanding experience that will make you wish that this game could go on forever .",1,1,1
Sig,4000,"November 12, 2017","1,134.8 hrs on record",Recommended,113,9,"during combat , it can happen that a part hits 0 hitpoints therefore being destroyed .",1,0,1
*Furious Train Whistling*,253230,"November 29, 2012",11.8 hrs on record,Recommended,1,0,"the music is great , the gameplay is phenominal , the story is .",1,1,0
ChristofOtiz,238460,"December 11, 2012",13.3 hrs on record,Recommended,1,0,and yet hotline miami also brings the bacon in terms of gameplay as well .,1,1,1
Hakapik,238460,Apr-16,246.2 hrs on record,Recommended,13,5,raid them with slave army ( got the slaves doped before combat ) got more flake addicted slaves .,1,0,1
cosmoracer,253230,"September 19, 2017","2,565.1 hrs on record",Recommended,91,9,once you figure out the extensive game mechanics and layers its really a masterpiece .,1,1,1
Eddy63,4000,"July 16, 2016",584.4 hrs on record,Recommended,54,5,"rimworld is a complex story driven colony survival simulator with ( pausable ) real time tactical combat , for which you need more than 2 brain cells to play .",1,0,1
madprocess,294100,"June 22, 2014",8.7 hrs on record,Recommended,1,0,"each level presents randomly generated and populated rooms , increasing in difficulty as you progress .",1,0,1
7.66E+16,219740,"January 6, 2018",10.3 hrs on record,Recommended,78,3,fully accessible gameplay aside from key / control remapping .,1,1,1
mstboy3k,294100,"February 26, 2016",67.6 hrs on record,Recommended,1,0,the characters are diverse and the controls are very intuitive .,1,1,1
Marick2Die,294100,"July 15, 2017",342.3 hrs on record,Recommended,288,37,they meet the aggressors at the door and unleash their weapons .,1,0,1
isistoy,294100,"July 15, 2016",230.9 hrs on record,Recommended,85,3,"game , per se these are the core mechanics i particularly like in rimworld : task management observation combat and survival early game : you will want to survive and experience many of the things proposed by the story teller ( new colonists joining , opportunistic events to help you start or that might kill you straight .",1,1,1
